assignment_id,task_id,employee_id,role,start_date,end_date,allocated_hours
815c3d94,TSK-PRJ-041-005,EMP-0175,Support,2026-08-20,2026-11-01,1
3c0c9cca,TSK-PRJ-041-005,EMP-0094,Reviewer,2026-08-20,2026-11-01,1
2fe55cec,TSK-PRJ-041-006,EMP-0043,Lead,2026-03-10,2026-05-19,16
5c517d19,TSK-PRJ-041-006,EMP-0152,QA,2026-03-10,2026-05-19,7
5bf2cf57,TSK-PRJ-041-006,EMP-0200,Reviewer,2026-03-10,2026-05-19,4
dd471e80,TSK-PRJ-041-007,EMP-0064,Lead,2024-10-07,2024-12-04,80
30959f41,TSK-PRJ-041-008,EMP-0029,Lead,2026-04-03,2026-05-01,4
18900054,TSK-PRJ-041-008,EMP-0058,Support,2026-04-03,2026-05-01,1
0daa0bf4,TSK-PRJ-041-008,EMP-0117,Reviewer,2026-04-03,2026-05-01,1
8bda7855,TSK-PRJ-041-008,EMP-0202,Support,2026-04-03,2026-05-01,1
873e271d,TSK-PRJ-041-009,EMP-0112,Lead,2025-10-17,2025-10-25,4
4371191e,TSK-PRJ-041-009,EMP-0059,QA,2025-10-17,2025-10-25,1
1165f4c1,TSK-PRJ-041-010,EMP-0038,Lead,2025-11-29,2025-12-03,16
45b81441,TSK-PRJ-041-010,EMP-0132,Reviewer,2025-11-29,2025-12-03,3
dfb73554,TSK-PRJ-041-011,EMP-0064,Lead,2025-12-08,2025-12-19,16
f0c0b372,TSK-PRJ-041-011,EMP-0084,QA,2025-12-08,2025-12-19,6
fd746012,TSK-PRJ-041-012,EMP-0014,Lead,2026-11-09,2027-03-30,8
9f48dfab,TSK-PRJ-041-012,EMP-0051,Support,2026-11-09,2027-03-30,2
7fe4734a,TSK-PRJ-041-012,EMP-0040,Reviewer,2026-11-09,2027-03-30,1
0d2b6bd6,TSK-PRJ-041-013,EMP-0221,Lead,2025-02-22,2025-05-19,16
40e49188,TSK-PRJ-041-013,EMP-0231,QA,2025-02-22,2025-05-19,4
878c9231,TSK-PRJ-041-013,EMP-0047,Reviewer,2025-02-22,2025-05-19,3
662c1cbe,TSK-PRJ-041-014,EMP-0080,Lead,2026-10-19,2026-10-29,8
0706e265,TSK-PRJ-041-015,EMP-0189,Lead,2027-03-20,2027-03-25,24
ba0ce49f,TSK-PRJ-041-015,EMP-0243,QA,2027-03-20,2027-03-25,2
647aab28,TSK-PRJ-041-015,EMP-0022,Support,2027-03-20,2027-03-25,10
a612df32,TSK-PRJ-041-016,EMP-0223,Lead,2024-03-31,2024-07-08,24
a04b2402,TSK-PRJ-041-016,EMP-0122,Reviewer,2024-03-31,2024-07-08,10
5c5794fa,TSK-PRJ-041-017,EMP-0169,Lead,2027-09-08,2027-09-11,8
23769897,TSK-PRJ-041-018,EMP-0065,Lead,2026-12-19,2027-03-30,4
c7b1784d,TSK-PRJ-041-018,EMP-0225,Support,2026-12-19,2027-03-30,1
389e9031,TSK-PRJ-041-018,EMP-0185,Support,2026-12-19,2027-03-30,1
6ac3c7a5,TSK-PRJ-041-018,EMP-0058,Support,2026-12-19,2027-03-30,1
dc18e679,TSK-PRJ-041-019,EMP-0148,Lead,2027-05-08,2027-06-05,4
0e27cb07,TSK-PRJ-041-019,EMP-0152,Support,2027-05-08,2027-06-05,1
5c2e38fc,TSK-PRJ-041-019,EMP-0063,Reviewer,2027-05-08,2027-06-05,1
9e195a38,TSK-PRJ-041-019,EMP-0151,Support,2027-05-08,2027-06-05,1
da421afd,TSK-PRJ-042-001,EMP-0056,Lead,2026-02-20,2026-03-03,4
b23c59d5,TSK-PRJ-042-001,EMP-0089,QA,2026-02-20,2026-03-03,1
7c154f6c,TSK-PRJ-042-001,EMP-0153,Support,2026-02-20,2026-03-03,1
367777f0,TSK-PRJ-042-002,EMP-0050,Lead,2027-04-16,2027-05-26,16
92abccc7,TSK-PRJ-042-002,EMP-0007,QA,2027-04-16,2027-05-26,7
95694427,TSK-PRJ-042-003,EMP-0016,Lead,2028-04-07,2028-05-05,16
4ef22bca,TSK-PRJ-042-004,EMP-0088,Lead,2028-02-12,2028-02-24,16
762ff30f,TSK-PRJ-042-005,EMP-0181,Lead,2026-02-25,2026-04-13,80
d7e498e6,TSK-PRJ-042-006,EMP-0089,Lead,2025-08-27,2025-09-01,4
30d15ec2,TSK-PRJ-042-007,EMP-0169,Lead,2027-07-06,2027-09-22,8
15287d47,TSK-PRJ-042-007,EMP-0099,Support,2027-07-06,2027-09-22,2
c6aac509,TSK-PRJ-042-007,EMP-0165,Reviewer,2027-07-06,2027-09-22,3
ee8214b0,TSK-PRJ-042-007,EMP-0015,Support,2027-07-06,2027-09-22,1
04adf01b,TSK-PRJ-042-008,EMP-0201,Lead,2027-10-02,2027-10-10,24
235992b8,TSK-PRJ-042-008,EMP-0196,QA,2027-10-02,2027-10-10,3
c81f2d3b,TSK-PRJ-042-009,EMP-0136,Lead,2027-09-24,2027-10-09,8
e8c6badd,TSK-PRJ-042-009,EMP-0005,QA,2027-09-24,2027-10-09,3
4ef8a52f,TSK-PRJ-042-010,EMP-0021,Lead,2027-10-07,2027-10-09,4
a6fe223a,TSK-PRJ-042-010,EMP-0052,QA,2027-10-07,2027-10-09,1
19c82de4,TSK-PRJ-042-011,EMP-0010,Lead,2026-04-17,2026-04-18,24
94b5067e,TSK-PRJ-042-011,EMP-0128,QA,2026-04-17,2026-04-18,5
a5e59d2d,TSK-PRJ-042-011,EMP-0244,Support,2026-04-17,2026-04-18,5
22376ea7,TSK-PRJ-042-012,EMP-0224,Lead,2028-06-09,2028-06-18,40
31308203,TSK-PRJ-042-013,EMP-0186,Lead,2027-02-18,2027-06-03,8
8d5dfd2e,TSK-PRJ-042-014,EMP-0245,Lead,2027-11-26,2027-11-26,24
f2c8d266,TSK-PRJ-042-014,EMP-0013,Reviewer,2027-11-26,2027-11-26,4
01e753d0,TSK-PRJ-042-014,EMP-0114,QA,2027-11-26,2027-11-26,10
8988a6bf,TSK-PRJ-042-015,EMP-0022,Lead,2027-05-03,2027-05-30,80
435f5f98,TSK-PRJ-042-015,EMP-0181,Support,2027-05-03,2027-05-30,34
3ff8d3dd,TSK-PRJ-042-016,EMP-0223,Lead,2025-10-30,2025-11-30,80
c4ac81f5,TSK-PRJ-042-016,EMP-0139,Support,2025-10-30,2025-11-30,23
4f0638e6,TSK-PRJ-042-017,EMP-0105,Lead,2025-12-03,2025-12-08,8
3232c0d4,TSK-PRJ-042-017,EMP-0061,Support,2025-12-03,2025-12-08,1
83d54d0f,TSK-PRJ-042-018,EMP-0142,Lead,2028-02-26,2028-02-27,40
2745dd4f,TSK-PRJ-042-018,EMP-0191,QA,2028-02-26,2028-02-27,16
51e453fa,TSK-PRJ-042-018,EMP-0186,QA,2028-02-26,2028-02-27,19
e847edb7,TSK-PRJ-042-019,EMP-0052,Lead,2025-12-28,2026-04-19,40
c2aa60cf,TSK-PRJ-042-019,EMP-0165,Support,2025-12-28,2026-04-19,15
a88cba61,TSK-PRJ-042-020,EMP-0008,Lead,2026-05-11,2026-07-13,80
8dc5b493,TSK-PRJ-042-020,EMP-0224,Reviewer,2026-05-11,2026-07-13,23
b72cef88,TSK-PRJ-042-021,EMP-0208,Lead,2028-04-08,2028-04-29,40
93658944,TSK-PRJ-042-021,EMP-0053,Support,2028-04-08,2028-04-29,6
e168ed6d,TSK-PRJ-042-021,EMP-0238,QA,2028-04-08,2028-04-29,9
8b62c2e9,TSK-PRJ-042-022,EMP-0059,Lead,2026-02-24,2026-03-23,16
d5094d65,TSK-PRJ-042-022,EMP-0132,Support,2026-02-24,2026-03-23,6
0d9a5eab,TSK-PRJ-042-022,EMP-0031,Support,2026-02-24,2026-03-23,2
506061c0,TSK-PRJ-043-001,EMP-0110,Lead,2025-08-15,2025-08-22,80
8b22b6ab,TSK-PRJ-043-001,EMP-0227,Reviewer,2025-08-15,2025-08-22,11
ce04663f,TSK-PRJ-043-002,EMP-0121,Lead,2025-03-30,2025-07-04,16
8a5b5411,TSK-PRJ-043-002,EMP-0185,Reviewer,2025-03-30,2025-07-04,2
0ca075f1,TSK-PRJ-043-002,EMP-0098,Support,2025-03-30,2025-07-04,2
9ef9856b,TSK-PRJ-043-003,EMP-0129,Lead,2025-08-09,2025-08-12,8
ccdaa82a,TSK-PRJ-043-003,EMP-0068,Support,2025-08-09,2025-08-12,2
b957573c,TSK-PRJ-043-003,EMP-0118,QA,2025-08-09,2025-08-12,3
4834357b,TSK-PRJ-043-004,EMP-0035,Lead,2025-12-30,2026-01-09,16
8505a5f3,TSK-PRJ-043-005,EMP-0072,Lead,2026-06-23,2026-07-06,4
58f93c7d,TSK-PRJ-043-005,EMP-0229,Reviewer,2026-06-23,2026-07-06,1
a275452a,TSK-PRJ-043-005,EMP-0239,Support,2026-06-23,2026-07-06,1
1d38f943,TSK-PRJ-043-006,EMP-0136,Lead,2025-11-20,2025-12-18,40
6d7cd20b,TSK-PRJ-043-007,EMP-0095,Lead,2027-06-25,2027-10-01,80
98bc3897,TSK-PRJ-043-008,EMP-0192,Lead,2025-05-24,2025-07-04,40
40a641cd,TSK-PRJ-043-008,EMP-0189,Support,2025-05-24,2025-07-04,15
0918bac7,TSK-PRJ-043-008,EMP-0190,Reviewer,2025-05-24,2025-07-04,5
681bb7c8,TSK-PRJ-043-009,EMP-0181,Lead,2027-02-23,2027-04-30,8
d7ea0ea9,TSK-PRJ-043-009,EMP-0135,Support,2027-02-23,2027-04-30,1
64114680,TSK-PRJ-043-009,EMP-0089,QA,2027-02-23,2027-04-30,1
5cae5ec9,TSK-PRJ-043-009,EMP-0203,Reviewer,2027-02-23,2027-04-30,3
504ecd34,TSK-PRJ-043-010,EMP-0221,Lead,2027-05-23,2027-06-01,24
c6fba2cd,TSK-PRJ-043-010,EMP-0169,Support,2027-05-23,2027-06-01,7
6627cd56,TSK-PRJ-043-010,EMP-0059,QA,2027-05-23,2027-06-01,7
cd7bf1f1,TSK-PRJ-043-011,EMP-0152,Lead,2027-05-11,2027-05-19,8
5c4ec9a1,TSK-PRJ-043-012,EMP-0068,Lead,2027-11-25,2028-02-28,8
5a29784b,TSK-PRJ-043-012,EMP-0181,Reviewer,2027-11-25,2028-02-28,3
2b2ee058,TSK-PRJ-043-013,EMP-0087,Lead,2028-04-22,2028-04-28,16
481527d4,TSK-PRJ-043-013,EMP-0082,Reviewer,2028-04-22,2028-04-28,5
21fd99f4,TSK-PRJ-043-013,EMP-0136,QA,2028-04-22,2028-04-28,3
8fa0b9d1,TSK-PRJ-043-013,EMP-0192,Support,2028-04-22,2028-04-28,6
2e565f1a,TSK-PRJ-043-014,EMP-0080,Lead,2027-08-15,2027-10-16,16
f8f51175,TSK-PRJ-043-014,EMP-0111,Support,2027-08-15,2027-10-16,5
4f4a247b,TSK-PRJ-043-014,EMP-0092,Reviewer,2027-08-15,2027-10-16,4
86c83685,TSK-PRJ-043-014,EMP-0143,Reviewer,2027-08-15,2027-10-16,3
4fe2b9ac,TSK-PRJ-043-015,EMP-0060,Lead,2028-08-18,2028-09-09,24
8c757197,TSK-PRJ-043-015,EMP-0226,Reviewer,2028-08-18,2028-09-09,8
37c9d352,TSK-PRJ-043-015,EMP-0215,QA,2028-08-18,2028-09-09,11
f0c30673,TSK-PRJ-043-016,EMP-0037,Lead,2027-10-10,2027-10-29,4
c07a5755,TSK-PRJ-043-016,EMP-0068,Support,2027-10-10,2027-10-29,1
a883c5a1,TSK-PRJ-043-016,EMP-0159,QA,2027-10-10,2027-10-29,1
331cfecb,TSK-PRJ-043-016,EMP-0184,QA,2027-10-10,2027-10-29,1
326ced99,TSK-PRJ-043-017,EMP-0189,Lead,2028-06-02,2028-06-03,40
d0b2eca0,TSK-PRJ-043-018,EMP-0135,Lead,2026-12-28,2027-01-09,80
e58ddcf5,TSK-PRJ-043-018,EMP-0047,Reviewer,2026-12-28,2027-01-09,38
81babd14,TSK-PRJ-043-019,EMP-0052,Lead,2025-12-26,2026-01-06,16
4c0f06c5,TSK-PRJ-043-020,EMP-0138,Lead,2028-01-08,2028-02-05,40
d497a97b,TSK-PRJ-043-020,EMP-0188,Reviewer,2028-01-08,2028-02-05,12
7213ccdf,TSK-PRJ-043-020,EMP-0007,QA,2028-01-08,2028-02-05,9
3a068e71,TSK-PRJ-043-020,EMP-0056,Reviewer,2028-01-08,2028-02-05,5
ce6b895e,TSK-PRJ-043-021,EMP-0245,Lead,2025-03-18,2025-07-09,80
c37edab4,TSK-PRJ-043-021,EMP-0039,Reviewer,2025-03-18,2025-07-09,14
b2ed5561,TSK-PRJ-043-021,EMP-0004,Support,2025-03-18,2025-07-09,38
8ebc9790,TSK-PRJ-043-021,EMP-0002,Reviewer,2025-03-18,2025-07-09,32
58a3764e,TSK-PRJ-043-022,EMP-0039,Lead,2027-03-07,2027-03-16,4
aa91593c,TSK-PRJ-043-023,EMP-0098,Lead,2027-04-01,2027-06-03,80
f29ca904,TSK-PRJ-043-023,EMP-0226,Support,2027-04-01,2027-06-03,17
a959e11e,TSK-PRJ-043-023,EMP-0194,Support,2027-04-01,2027-06-03,28
a2747909,TSK-PRJ-043-024,EMP-0142,Lead,2026-07-05,2026-07-08,16
b23b5345,TSK-PRJ-043-025,EMP-0178,Lead,2026-08-09,2026-08-20,40
4dedfdcb,TSK-PRJ-043-025,EMP-0150,Reviewer,2026-08-09,2026-08-20,18
4eb4b555,TSK-PRJ-043-025,EMP-0155,Support,2026-08-09,2026-08-20,13
dd8166dc,TSK-PRJ-043-026,EMP-0235,Lead,2028-08-26,2028-09-24,16
7a073d45,TSK-PRJ-043-026,EMP-0247,QA,2028-08-26,2028-09-24,3
6b7ca609,TSK-PRJ-043-026,EMP-0130,Support,2028-08-26,2028-09-24,4
58e2f1ea,TSK-PRJ-043-026,EMP-0203,Reviewer,2028-08-26,2028-09-24,5
7c2fd567,TSK-PRJ-044-001,EMP-0004,Lead,2027-07-28,2027-12-08,80
d93d702e,TSK-PRJ-044-002,EMP-0145,Lead,2026-12-17,2026-12-27,80
81bcb645,TSK-PRJ-044-002,EMP-0064,QA,2026-12-17,2026-12-27,35
4a06ff9b,TSK-PRJ-044-003,EMP-0013,Lead,2026-03-23,2026-03-24,16
1fd39664,TSK-PRJ-044-003,EMP-0004,QA,2026-03-23,2026-03-24,4
98e9fb48,TSK-PRJ-044-003,EMP-0062,QA,2026-03-23,2026-03-24,5
502fb862,TSK-PRJ-044-003,EMP-0081,QA,2026-03-23,2026-03-24,3
f2f88dac,TSK-PRJ-044-004,EMP-0097,Lead,2025-04-23,2025-05-09,16
1abe93b0,TSK-PRJ-044-004,EMP-0101,Reviewer,2025-04-23,2025-05-09,2
838d1c22,TSK-PRJ-044-005,EMP-0177,Lead,2025-05-08,2025-05-25,8
4fafd096,TSK-PRJ-044-005,EMP-0216,QA,2025-05-08,2025-05-25,2
1111770b,TSK-PRJ-044-006,EMP-0220,Lead,2025-01-09,2025-02-23,4
c5f75564,TSK-PRJ-044-006,EMP-0190,Reviewer,2025-01-09,2025-02-23,1
0c46c151,TSK-PRJ-044-006,EMP-0054,Support,2025-01-09,2025-02-23,1
aae142ac,TSK-PRJ-044-006,EMP-0200,QA,2025-01-09,2025-02-23,1
e8fdc673,TSK-PRJ-044-007,EMP-0192,Lead,2028-05-09,2028-05-20,4
534f10a6,TSK-PRJ-044-007,EMP-0157,Support,2028-05-09,2028-05-20,1
7e045fd7,TSK-PRJ-044-007,EMP-0197,QA,2028-05-09,2028-05-20,1
d7d893a8,TSK-PRJ-044-007,EMP-0232,Support,2028-05-09,2028-05-20,1
d1a9df83,TSK-PRJ-044-008,EMP-0123,Lead,2025-11-01,2026-01-28,4
187b0b2d,TSK-PRJ-044-008,EMP-0101,Support,2025-11-01,2026-01-28,1
ac55d30a,TSK-PRJ-044-008,EMP-0169,QA,2025-11-01,2026-01-28,1
f1f222f1,TSK-PRJ-044-008,EMP-0129,Support,2025-11-01,2026-01-28,1
59c7ae82,TSK-PRJ-044-009,EMP-0039,Lead,2025-09-17,2025-10-23,8
3012f24b,TSK-PRJ-044-010,EMP-0157,Lead,2025-05-02,2025-05-07,40
f8c4cbe4,TSK-PRJ-044-010,EMP-0233,Support,2025-05-02,2025-05-07,11
b94d1e81,TSK-PRJ-044-010,EMP-0081,Reviewer,2025-05-02,2025-05-07,16
44629d12,TSK-PRJ-044-011,EMP-0074,Lead,2025-01-22,2025-02-18,80
81bf8129,TSK-PRJ-044-011,EMP-0220,Reviewer,2025-01-22,2025-02-18,26
0179ea68,TSK-PRJ-044-012,EMP-0188,Lead,2027-08-08,2027-12-18,40
5fd4a953,TSK-PRJ-044-012,EMP-0236,Reviewer,2027-08-08,2027-12-18,18
a83050cb,TSK-PRJ-044-012,EMP-0198,QA,2027-08-08,2027-12-18,8
5845f380,TSK-PRJ-044-012,EMP-0154,Support,2027-08-08,2027-12-18,10
5bc2457d,TSK-PRJ-044-013,EMP-0131,Lead,2026-07-30,2026-08-23,16
db6e45bc,TSK-PRJ-044-014,EMP-0124,Lead,2027-03-08,2027-07-14,16
53af2d8b,TSK-PRJ-044-015,EMP-0084,Lead,2025-01-20,2025-03-15,40
8aea1e3c,TSK-PRJ-044-015,EMP-0179,QA,2025-01-20,2025-03-15,5
623790a3,TSK-PRJ-044-016,EMP-0239,Lead,2025-06-27,2025-07-23,4
df3f1d00,TSK-PRJ-044-016,EMP-0228,Reviewer,2025-06-27,2025-07-23,1
64e0027d,TSK-PRJ-045-001,EMP-0058,Lead,2025-10-26,2025-11-10,16
d84b9ee2,TSK-PRJ-045-001,EMP-0109,Reviewer,2025-10-26,2025-11-10,2
88fc33f3,TSK-PRJ-045-001,EMP-0173,Support,2025-10-26,2025-11-10,2
853cea28,TSK-PRJ-045-001,EMP-0183,Support,2025-10-26,2025-11-10,5
61f3555d,TSK-PRJ-045-002,EMP-0047,Lead,2026-01-04,2026-01-16,4
878ae19b,TSK-PRJ-045-003,EMP-0237,Lead,2026-02-20,2026-02-23,24
b6a9260e,TSK-PRJ-045-003,EMP-0030,QA,2026-02-20,2026-02-23,10
a6f2a3a9,TSK-PRJ-045-003,EMP-0146,QA,2026-02-20,2026-02-23,7
983211cc,TSK-PRJ-045-004,EMP-0138,Lead,2026-02-13,2026-03-01,4
ed94cce0,TSK-PRJ-045-005,EMP-0103,Lead,2025-09-11,2025-09-18,8
b934d913,TSK-PRJ-045-006,EMP-0124,Lead,2026-02-22,2026-02-25,8
403091e4,TSK-PRJ-045-006,EMP-0220,QA,2026-02-22,2026-02-25,3
059b0918,TSK-PRJ-045-006,EMP-0104,Support,2026-02-22,2026-02-25,3
abebcd9c,TSK-PRJ-045-006,EMP-0062,Support,2026-02-22,2026-02-25,1
b694b94b,TSK-PRJ-045-007,EMP-0156,Lead,2025-11-06,2025-11-07,40
9c368b30,TSK-PRJ-045-007,EMP-0053,Support,2025-11-06,2025-11-07,18
1569b15e,TSK-PRJ-045-007,EMP-0104,QA,2025-11-06,2025-11-07,16
3b13ded2,TSK-PRJ-045-008,EMP-0194,Lead,2026-01-02,2026-01-04,24
2d66d35a,TSK-PRJ-045-008,EMP-0053,Support,2026-01-02,2026-01-04,9
60ab633b,TSK-PRJ-045-009,EMP-0129,Lead,2025-10-25,2025-11-09,16
238275ca,TSK-PRJ-045-010,EMP-0079,Lead,2025-09-13,2025-09-17,8
2eef9e7c,TSK-PRJ-045-010,EMP-0075,Support,2025-09-13,2025-09-17,3
7f09f6a9,TSK-PRJ-045-011,EMP-0198,Lead,2025-11-06,2025-11-10,8
9cf4ac32,TSK-PRJ-045-011,EMP-0042,QA,2025-11-06,2025-11-10,3
43001227,TSK-PRJ-045-011,EMP-0224,Support,2025-11-06,2025-11-10,1
eab364a7,TSK-PRJ-045-012,EMP-0122,Lead,2025-10-01,2025-10-17,24
0b7af0b1,TSK-PRJ-045-013,EMP-0058,Lead,2025-10-03,2025-10-08,4
42a7585c,TSK-PRJ-045-013,EMP-0096,Support,2025-10-03,2025-10-08,1
35f9e42d,TSK-PRJ-045-013,EMP-0013,Reviewer,2025-10-03,2025-10-08,1
2a0fe760,TSK-PRJ-045-014,EMP-0242,Lead,2025-10-15,2025-10-15,16
a82aae4d,TSK-PRJ-045-015,EMP-0235,Lead,2025-10-26,2025-10-31,16
96f6ecd7,TSK-PRJ-045-015,EMP-0248,Reviewer,2025-10-26,2025-10-31,5
cb36df00,TSK-PRJ-045-015,EMP-0193,Reviewer,2025-10-26,2025-10-31,2
dc7894ba,TSK-PRJ-045-016,EMP-0102,Lead,2026-01-20,2026-02-02,24
9036a459,TSK-PRJ-045-016,EMP-0234,QA,2026-01-20,2026-02-02,6
c4d47f96,TSK-PRJ-045-016,EMP-0016,Reviewer,2026-01-20,2026-02-02,6
18b77c57,TSK-PRJ-045-017,EMP-0029,Lead,2025-10-31,2025-11-09,80
58c2a68b,TSK-PRJ-045-017,EMP-0044,QA,2025-10-31,2025-11-09,35
6f312307,TSK-PRJ-045-018,EMP-0201,Lead,2025-09-21,2025-09-28,80
0f2a1e81,TSK-PRJ-045-018,EMP-0109,Reviewer,2025-09-21,2025-09-28,29
0fdae627,TSK-PRJ-045-019,EMP-0128,Lead,2026-01-19,2026-01-27,24
8fc94be7,TSK-PRJ-046-001,EMP-0220,Lead,2024-04-05,2024-04-22,80
28059513,TSK-PRJ-046-001,EMP-0032,Support,2024-04-05,2024-04-22,26
02d58f08,TSK-PRJ-046-001,EMP-0228,Support,2024-04-05,2024-04-22,32
42243756,TSK-PRJ-046-001,EMP-0059,Reviewer,2024-04-05,2024-04-22,17
1d4cde44,TSK-PRJ-046-002,EMP-0166,Lead,2024-02-15,2024-03-24,4
4a7c60bb,TSK-PRJ-046-002,EMP-0016,Support,2024-02-15,2024-03-24,1
9ba695e3,TSK-PRJ-046-002,EMP-0111,QA,2024-02-15,2024-03-24,1
b38213c0,TSK-PRJ-046-003,EMP-0134,Lead,2024-09-04,2024-09-18,40
6b7ddf22,TSK-PRJ-046-003,EMP-0193,QA,2024-09-04,2024-09-18,13
f934c22c,TSK-PRJ-046-003,EMP-0020,Support,2024-09-04,2024-09-18,5
280934d3,TSK-PRJ-046-004,EMP-0035,Lead,2024-04-01,2024-04-22,16
49dd664b,TSK-PRJ-046-004,EMP-0052,Support,2024-04-01,2024-04-22,3
6d929098,TSK-PRJ-046-004,EMP-0154,QA,2024-04-01,2024-04-22,6
208df061,TSK-PRJ-046-004,EMP-0243,QA,2024-04-01,2024-04-22,5
933eae5f,TSK-PRJ-046-005,EMP-0101,Lead,2024-05-10,2024-05-10,4
30788a3b,TSK-PRJ-046-005,EMP-0186,QA,2024-05-10,2024-05-10,1
5c28f744,TSK-PRJ-046-006,EMP-0245,Lead,2025-01-03,2025-01-03,24
e9c80a34,TSK-PRJ-046-006,EMP-0115,Reviewer,2025-01-03,2025-01-03,6
a5726ac5,TSK-PRJ-046-006,EMP-0040,QA,2025-01-03,2025-01-03,5
92b8529c,TSK-PRJ-046-007,EMP-0179,Lead,2024-01-14,2024-01-20,4
e79a06bd,TSK-PRJ-046-007,EMP-0010,Reviewer,2024-01-14,2024-01-20,1
27d60738,TSK-PRJ-046-007,EMP-0145,Reviewer,2024-01-14,2024-01-20,1
7b8ad72c,TSK-PRJ-046-008,EMP-0242,Lead,2024-10-26,2024-11-15,24
5273e943,TSK-PRJ-046-008,EMP-0113,Support,2024-10-26,2024-11-15,11
9f67680c,TSK-PRJ-046-008,EMP-0165,Support,2024-10-26,2024-11-15,9
65ed1a5a,TSK-PRJ-046-009,EMP-0113,Lead,2024-01-24,2024-01-25,16
29929f4e,TSK-PRJ-046-009,EMP-0188,Support,2024-01-24,2024-01-25,4
cf6ec70d,TSK-PRJ-046-009,EMP-0121,Support,2024-01-24,2024-01-25,5
9e307854,TSK-PRJ-046-009,EMP-0233,QA,2024-01-24,2024-01-25,1
6f861df9,TSK-PRJ-046-010,EMP-0081,Lead,2024-05-19,2024-06-07,8
6d9bc06c,TSK-PRJ-046-010,EMP-0159,QA,2024-05-19,2024-06-07,3
58d8b1a9,TSK-PRJ-046-010,EMP-0226,QA,2024-05-19,2024-06-07,2
35ce13ad,TSK-PRJ-046-011,EMP-0095,Lead,2024-12-27,2025-01-04,24
1409f586,TSK-PRJ-046-011,EMP-0073,Reviewer,2024-12-27,2025-01-04,6
1246619c,TSK-PRJ-046-012,EMP-0234,Lead,2024-07-24,2024-08-08,24
c29a17c4,TSK-PRJ-046-012,EMP-0017,Support,2024-07-24,2024-08-08,4
840dced5,TSK-PRJ-046-012,EMP-0149,Reviewer,2024-07-24,2024-08-08,6
35d0c4c0,TSK-PRJ-046-013,EMP-0068,Lead,2024-09-16,2024-09-17,24
c9008d26,TSK-PRJ-046-014,EMP-0188,Lead,2024-04-25,2024-05-07,8
4d226829,TSK-PRJ-046-014,EMP-0067,Support,2024-04-25,2024-05-07,2
36e84b8b,TSK-PRJ-046-015,EMP-0105,Lead,2024-12-07,2024-12-15,40
49dc9c23,TSK-PRJ-046-015,EMP-0075,QA,2024-12-07,2024-12-15,13
54e03a5f,TSK-PRJ-046-015,EMP-0073,Reviewer,2024-12-07,2024-12-15,11
49dda9a7,TSK-PRJ-046-015,EMP-0141,Reviewer,2024-12-07,2024-12-15,17
b650829d,TSK-PRJ-046-016,EMP-0018,Lead,2024-03-22,2024-03-24,24
6cc9773b,TSK-PRJ-046-016,EMP-0151,QA,2024-03-22,2024-03-24,5
33401a91,TSK-PRJ-046-017,EMP-0212,Lead,2024-04-05,2024-05-05,8
5cad27f4,TSK-PRJ-046-017,EMP-0231,Reviewer,2024-04-05,2024-05-05,1
494e5eec,TSK-PRJ-046-018,EMP-0072,Lead,2024-11-16,2024-11-20,4
db6c17f0,TSK-PRJ-046-018,EMP-0008,QA,2024-11-16,2024-11-20,1
b0729aed,TSK-PRJ-046-018,EMP-0095,QA,2024-11-16,2024-11-20,1
56f188ee,TSK-PRJ-046-019,EMP-0157,Lead,2024-05-02,2024-05-12,8
5a1ad46b,TSK-PRJ-046-019,EMP-0226,QA,2024-05-02,2024-05-12,3
ae26a3f6,TSK-PRJ-046-019,EMP-0140,Support,2024-05-02,2024-05-12,1
61390456,TSK-PRJ-046-019,EMP-0092,Support,2024-05-02,2024-05-12,3
0570c553,TSK-PRJ-047-001,EMP-0159,Lead,2026-01-31,2026-02-03,40
f3ee47a0,TSK-PRJ-047-002,EMP-0074,Lead,2026-04-24,2026-05-07,16
a3ec0935,TSK-PRJ-047-002,EMP-0117,QA,2026-04-24,2026-05-07,5
bc2030f5,TSK-PRJ-047-002,EMP-0246,QA,2026-04-24,2026-05-07,2
bfb2f2e1,TSK-PRJ-047-002,EMP-0161,QA,2026-04-24,2026-05-07,4
f66578db,TSK-PRJ-047-003,EMP-0048,Lead,2026-08-12,2026-08-15,4
5225dd19,TSK-PRJ-047-004,EMP-0128,Lead,2026-05-19,2026-06-26,24
04663ecd,TSK-PRJ-047-004,EMP-0058,Support,2026-05-19,2026-06-26,7
e8f60dec,TSK-PRJ-047-004,EMP-0116,Support,2026-05-19,2026-06-26,9
369d5112,TSK-PRJ-047-005,EMP-0118,Lead,2026-01-14,2026-01-18,8
2df468db,TSK-PRJ-047-006,EMP-0246,Lead,2026-03-19,2026-03-22,24
23cf38e6,TSK-PRJ-047-007,EMP-0105,Lead,2026-07-25,2026-08-03,80
f60fabc9,TSK-PRJ-047-007,EMP-0005,Reviewer,2026-07-25,2026-08-03,22
18b67fb4,TSK-PRJ-047-007,EMP-0069,QA,2026-07-25,2026-08-03,28
98a7e50e,TSK-PRJ-047-007,EMP-0176,Reviewer,2026-07-25,2026-08-03,8
30e75445,TSK-PRJ-047-008,EMP-0174,Lead,2025-12-18,2025-12-19,40
e945dcf1,TSK-PRJ-047-008,EMP-0095,QA,2025-12-18,2025-12-19,16
